"","1","2","3","4","5","6","7","8","9","10","11","12"
"2",1.0601,1.868,1.9764,1.8957,1.2285,1.2948,10.2643,1.2524,1.2605,1.9177,2.0946,1.38
"4",0.9373,0.9271,1.324,0.9388,1.1751,1.9574,6.1459,2.2924,2.0836,1.4208,1.3414,1.074
"5",1.3309,0.8468,1.6051,1.0202,1.2228,1.4895,1.54,1.3804,1.54,1.42,1.3792,1.3
"6",1.1002,0.9629,1.1205,0.942,1.2048,1.3434,1.6955,1.4733,1.4362,1.396,1.351,1.142
"11",1.3907,0.98,1.4013,1.0685,1.34,1.3016,2.012,1.382,1.5396,1.6288,1.372,1.3336
"12",1.06,0.998,1.0566,1.4773,1.2644,1.2844,1.5851,1.6252,1.2662,1.22,2.0148,1.54
"13",0.9746,0.9401,1.0176,0.9103,1.1606,1.26,1.5713,1.5898,1.5733,1.57,1.333,1.1212
"15",1.084,0.8775,1.0192,0.8768,1.2958,1.26,1.5354,1.4105,1.4216,1.2044,1.2552,1.1
"16",0.9798,1.0348,1.1,0.9915,1.5021,2.0038,1.69,1.3668,2.0692,1.3362,1.3,1.0608
"18",1.0152,0.9864,0.9976,0.9414,1.3416,1.2592,1.5004,1.1427,2.05,1.2796,1.0665,1.0896
"19",2.0904,1.1557,1.0708,0.9824,1.3748,1.8772,1.7232,1.4196,1.3414,1.7328,1.38,1.4596
"20",0.9992,1.0084,1.0256,0.969,1.4404,1.4724,1.5842,1.2684,2.0264,1.2357,1.1329,1.0861
"21",1.3768,1.2046,1.0956,1.2364,1.46,1.3932,1.4962,1.3608,1.854,1.2072,1.1535,1.1704
"22",1.1549,1.1137,1.0768,1.0668,1.3836,1.2812,1.5042,1.1832,2.0412,1.3559,1.1437,1.1408
"23",1.1406,1.454,1.032,0.8988,1.1596,1.42,1.8064,1.1268,2.05,2.2036,1.2287,1.4152
"24",1.775,1.3735,1.086,1.095,1.58,1.5305,1.5354,1.4715,1.5874,1.3284,1.3054,1.4088
"25",1.1416,1.4348,1.0822,1.0229,1.3296,1.436,1.5675,1.3677,2.05,1.4166,1.1522,1.1686
"26",1.8241,1.8377,1.1226,1.5893,1.38,1.4996,1.3702,2.0183,3.5452,1.4288,1.3604,1.5634
"28",1.3837,1.1,0.8709,0.8386,1.26,1.4436,1.5,1.3,1.26,1.694,1.14,1.18
"29",1.0913,1.0114,0.903,0.8936,1.1516,1.2542,1.4944,1.2984,1.2444,1.362,1.0875,1.1425
"30",1.2148,1.0034,1.0077,0.9312,1.06,1.1803,1.4554,1.2156,1.2312,1.2544,1.1932,1.22
"32",1.0233,1.02,0.94,0.9389,0.94,1.1256,1.3412,1.1966,1.1636,1.2097,1.1013,1.0984
"33",1.4172,1.0004,1.1,0.9752,1.1694,1.2508,1.8679,1.2092,1.9708,1.278,1.8383,1.54
"34",1.3412,0.9952,1.1472,1.038,1.2546,1.2912,1.7585,1.2935,1.4452,1.2832,1.3131,1.46
"35",0.9641,0.94,0.984,0.9638,1.3988,1.26,1.5466,3.07,1.61,1.3488,1.2201,1.1
"36",1.18,0.9868,1.1372,0.8708,1.073,1.2604,1.54,1.2216,1.5,1.268,1.26,1.187
"38",1.0355,1.1032,0.9708,0.98,1.2015,1.5881,1.5987,1.3333,1.46,1.4476,1.0753,1.076
"39",1.0612,1.1822,0.9448,0.9808,1.1685,2.636,1.6093,1.3056,1.46,1.6038,1.0316,1.1056
"40",1.1811,1.1012,1.0488,0.9798,1.3835,1.4666,1.554,1.336,1.4376,1.2692,1.1042,1.1356
"7",1.1068,1.2682,1.1972,0.9448,1.2682,1.2624,1.5451,1.3884,1.42,1.4028,1.89,1.1588
"8",1.1002,0.9629,1.1205,0.942,1.2048,1.3434,1.6955,1.4733,1.4362,1.396,1.351,1.142
"9",0.982,0.9947,1.096,0.9588,1.4044,1.4642,1.6893,1.5351,2.008,1.5659,1.3196,1.1058
"10",1.102,1.2716,1.127,0.9324,1.1335,1.2592,1.5503,1.4028,1.42,1.3974,1.8896,1.1488
"37",1.082,1.1016,0.9808,0.98,1.282,1.7462,1.6054,1.3416,1.4656,1.4646,1.1085,1.1088
