"","1","2","3","4","5","6","7","8","9","10","11","12"
"2",0.886217852863355,1.19001042831535,1.32082222914011,2.0448516422344,1.01537165071964,1.17278291634815,5.93483695125727,1.11670424270844,1.11765097036124,2.31520678368532,2.25402529551755,1.36871650874856
"4",0.815331229556618,0.759919134184557,1.60823558766603,0.685580597279309,0.953777271482423,2.07074851848439,4.60637656691531,2.27133301175791,3.0278514618501,1.2842021143056,1.18193063542512,0.897983193539927
"5",1.36749906292789,0.775095795282619,1.4568380535671,0.939190858489601,2.19158191542804,1.74485558158528,1.33812768565513,1.6260151362071,1.30393487196388,1.32970617527745,1.21069632446471,1.02612822441471
"6",0.888834789871686,0.668182990370781,0.854320175779628,0.606397151164119,0.861855671960686,1.12125988472943,1.46406987585698,1.14579497679993,1.2844023572668,1.25405487024748,0.96478462661385,1.02880831729511
"11",1.29656140889559,0.856802904270912,1.42925776465531,1.37267522591915,1.81341863691047,1.2354557321572,1.8113551038153,1.30000134608031,2.28894106055072,2.35710758320871,1.21188289289921,1.12965648865286
"12",1.01314091132049,2.50417240678848,1.01013239948398,2.9827681980373,1.13239963880496,1.26596425988044,1.36780622837134,1.35186148721572,1.07202547454626,1.09452880280606,1.64298607119435,1.49180859211655
"13",0.89648588162384,0.696761465280022,0.857157291896267,0.647859932092576,0.874882484347591,1.1077476376289,1.26537174901122,1.13746927724171,1.37219727952792,1.36288454597315,0.982170080588698,0.922040265864055
"15",0.895331671282888,0.71581251682817,0.84830992612683,0.618967882018762,1.03797523271022,1.08450727091152,1.20590689805175,1.21073623642216,1.0842961301018,1.01364789725867,0.937130770335621,1.00627525613191
"16",0.790957543497622,0.947097553179755,1.4556242104194,1.10689084667473,2.49569262869695,1.86154207883083,1.45104505873163,2.57101476363855,2.04587400797609,2.94509577820968,1.21628700905458,0.800272953469056
"18",0.908107809034979,0.776078647232571,0.813728034155676,0.663255531013294,1.06644384732449,1.04697704905432,1.19698262345549,1.0064474218139,1.71062833931945,1.05708516469722,0.932430558673737,0.920459126786619
"19",1.73569998832706,1.08631934538385,1.04502632500335,0.785246123470925,1.16985001745024,1.54645335457823,1.4576828346486,1.30406094329863,1.14387028693851,1.73964462230631,1.31927822073086,1.44487877180115
"20",0.89250578592911,0.766850027324431,0.800474744084049,0.610815754414692,0.961213460301633,1.26284790145253,1.4366296676382,0.973253223644623,1.30685941664535,1.0305756463849,0.867465373034431,0.777990427571966
"21",0.966171462784736,0.833791143130033,0.836291659038081,0.644322278922427,1.1956012609726,1.10051233966478,1.1436098776844,1.08686740226448,1.36108768046006,0.976294738835429,0.879867115844497,0.99946085182418
"22",0.938874704363058,0.785910240766286,0.814139750871932,0.643513172215368,1.09414301258441,1.05739539014065,1.17164268262403,0.988749841516684,1.70648296800836,1.06543289784445,0.884013620155634,0.918188585505822
"23",1.21876514833763,1.06091695565168,0.945445199720867,0.696648992298598,0.996066065429189,1.68245907128763,2.85963837810128,0.970346928488443,3.30124581068799,2.61284953361714,1.01842350920572,1.27361251331682
"24",0.967716609243759,0.870310861049027,0.867782777703252,0.718376887118635,1.27526821436865,1.06920892533045,1.06361036785328,1.07923288731917,1.25752246204539,1.06235767720518,0.86241768921947,1.000236778075
"25",0.922027953872808,0.76042732656777,0.785832806389739,0.586174679055332,0.878339280231038,0.977058362233545,1.10639722929346,0.917030025214594,1.85502495140444,0.964323649702502,0.814653780929672,0.816514164380001
"26",1.66983136436348,1.21266049800475,0.970669924791758,1.19207366554947,1.1945105172646,2.34618192749703,1.23480900758075,1.81438351902935,3.90406461845582,1.18667839112627,1.0043620743609,1.67639139845161
"28",1.96944389684897,0.801727087285692,0.768142436412387,0.679785993750523,2.31559600793603,1.16247201177777,1.29043993785461,1.20499839511425,1.17711716813019,1.5738845173668,1.05224290517901,1.06767276635907
