"","1","2","3","4","5","6","7","8","9","10","11","12"
"2",0.9516,2.147333848,2.06636712,2.05,1.28701945090576,1.3334309464,10.5823354368,1.22,1.13315949990629,3.7889822752,3.415303584,1.65540317251411
"4",0.79,0.8156,1.34,0.8114,1.14,2.0024218464,6.73,2.6256407568,6.73,1.42,1.1780502536,0.91
"5",2.3870367336,0.79,1.6677223744,0.954279285346709,1.22,2.8631238784,1.3,1.38,1.54,1.42,1.26,1.3
"6",0.873,0.9280562,0.8319,0.6881,0.7418,1.39166969002521,1.399203712,1.17334269114441,1.1484,1.38,1.38,1.1472
"11",2.01,0.9679,2.2942431248,1.23105505611111,1.34,1.3412,2.2150757488,1.38,1.54,3.5482421216,1.1656,1.3
"12",1.06,1.0095,1.0227,2.01,1.22,1.186,1.38,1.65,1.02,1.1724,2.09,1.65
"13",0.94,0.9599374,0.8578,0.720273,0.5651492,0.8473,0.8545,0.8501,0.9986,1.57,1.57,0.9754
"15",0.8715,0.958,0.9161,0.8768,0.8887384,1.02,1.02,1.0204,0.9992,1.02,1.082,1.1
"16",0.7928,0.8752,1.1,0.9125,2.64,3.0162361664,1.69,1.26,2.09,1.2604,1.3,0.8751
"18",0.91,0.9683,0.9513,0.976,0.9804,0.8995,0.87,0.7988698,2.05,1.0245,1.02,0.9808
"19",2.13,1.14,1.06287887844172,0.9796,1.3,1.97,1.73,1.42,1.26,2.5176987936,1.38,1.46
"20",0.9804,1.1704944,1.0004102,0.9748,1.0754296,1.5,1.5,1.5,0.8954,0.98,0.98,0.887
"21",0.8367,1.2698988,1.239058,1.4325216,1.46,0.9639526,0.8178,0.8676384,0.91,0.8988,0.9333,1.06
"22",0.98,1.1218,1.1373,1.1768,1.18,0.9875164,0.8849534,0.920552,1.85,1.02,1.02,0.8723
"23",1.14,1.46,1.02,0.75,1.1,1.42,1.85,0.846384400000001,2.05,3.2099863856,1.1816,1.42
"24",0.7585,1.36480488525186,1.36131631542452,1.57459760328015,1.5794378388,1.0186636,0.9354,0.8718651,1.0144,1.06,1.06,1.02
"25",0.98,0.9872354,0.8876,0.8797198,0.8803,0.8858958,0.8967,0.9163,2.05,0.8512,0.8312824,0.8212
"26",1.97,1.93,0.9541,1.69,1.38,1.5,1.26,2.8,3.98,1.42,1.4136,1.57
"28",3.98,1.1,0.8676,0.7892,1.26,1.46,1.5,1.3,1.25,1.65,1.1402,1.18
"29",0.6613,0.8802,0.7571,0.6179,0.5885,0.5964,0.6575,0.6069,0.91,0.91,0.91,0.91
"30",0.733,0.931981,0.7738,0.7430552,0.7116,0.7915,0.7931,0.7772,1.14,1.2192,1.22,1.22
"32",3.94,0.7112,2.92643892019829,0.9698112,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94
"33",1.42,0.9452,1.1,0.9432,0.9448,1.21837307142857,2.36,1.1064,2.01,1.2677526808,2.09,3.19
"34",0.7384,0.9243,0.887345,0.8298,0.8131,0.8420108,0.8064,0.8573978,1.26,1.289,1.46,1.46
"35",0.8312,0.897607186666666,0.98,0.975,1.46,1.1072,1.34,4.5872869008,1.61,1.26,1.2584,1.06
"36",1.18,0.9641,1.14,0.812,0.9332,1.19,1.54,1.1432,1.5,1.26,1.26,1.227
"38",0.7021508,0.8991016,0.8056,0.6794,0.5654,0.741142,0.660498,0.5622192,1.46,1.282678,0.773426,0.7124
"39",0.94,1.19,0.902,0.98,1.08,3.15,1.61,1.3,1.34,1.69,0.9356,1.02
"40",0.8167,0.9514,0.9132,0.8895,0.8736228,0.8912,0.8864084,0.9480152,1.1,1.1,1.1,1.0565
"7",0.984433277575757,1.38215377351834,1.96665102996394,1.38,1.29805565311968,1.33822596639551,9.27344155260808,1.30032733172906,1.42598504639024,1.81387765494121,2.01219682160919,1.36406421189788
"8",1.0241,0.9508,1.0984,0.9363734,0.967105266666667,1.41672776768763,2.22766148063492,1.41338960309968,1.3621616,1.38,1.38,1.1562882
"9",0.9277,0.9952,1.1,0.9721,1.46,1.92901617029355,1.69,1.5016,2.09,1.57,1.3008,0.9713
"10",1.17827288888889,1.03299733714286,1.52151318469378,1.08612141009823,1.2188,1.33094790373598,1.38328912522329,1.38,1.41765453714286,1.41997168695652,1.41485491904762,1.3
"37",0.94,1.19,0.94,0.98,1.1601,2.64,1.61,1.34,1.3544,1.5381,0.9952,1.038
