"","1","2","3","4","5","6","7","8","9","10","11","12"
"2",0.827635552814265,1.96844773879098,1.99368684514508,3.08072545626316,1.15173699790395,1.20702377209382,8.87486999833371,1.11585367584603,1.03103001583721,3.59059842489276,3.20224024951851,1.80118861339743
"4",0.759260935434268,0.733572982828447,2.41328892245384,0.728990433677522,1.09853935902493,3.01189028677773,7.64337963839166,3.34486083978495,5.18678906580424,1.39902903199306,1.25406835790982,0.881030015837205
"5",2.40721430089337,0.784784815543606,1.96749029726013,1.02429834182628,3.63852665682701,2.67495363879403,1.29330178896826,2.19863781422945,1.47248948456385,1.43151431113847,1.33600393831715,1.09320763441012
"6",0.943098201963024,1.0440885489176,0.972044569009731,0.770150087041428,0.839465198943392,0.826604924867231,1.18197507873747,0.81338845821508,0.948582851266347,1.14869918685392,0.775452804825175,1.09380209714032
"11",1.85708295731591,0.84844897305599,2.23541814618317,1.88204682562622,2.82981903237099,1.24484992081397,2.25402650096999,1.42311549476442,3.24764653569547,4.12028380619513,1.30171547991349,1.18672111748358
"12",1.03518086632143,3.54460286350846,1.00373678555244,4.53718442975885,1.23105617092669,1.39149647891292,1.42854027212865,1.53114616253812,1.00953360277929,1.10424632651901,1.97135455361703,1.97945036986945
"13",0.974886216785456,0.996912912934565,0.990259145728906,0.780557869483514,0.6745671586097,0.840847580947267,0.858466148033496,0.869234793596136,0.926698455068188,1.25057984883568,0.867422117681202,0.964182599054774
"15",0.926576578724664,1.04692211411959,0.978444171099433,0.797952662314095,0.871410268479428,0.854081083201707,0.962885074936529,0.880858317224495,0.866688606365199,0.943474014594181,0.718901466735063,1.0774899890046
"16",0.778160138225673,1.01579063347375,2.05832346534619,1.68860465969231,4.25914117748117,2.61069171820427,1.64489196330457,4.10197824976457,2.38704602016071,3.40958776328624,1.34333804701677,0.789247546378701
"18",0.939239719372908,1.05472867404647,0.976297065779004,0.809996594992117,0.895721664080162,0.807118378934731,0.836037763907526,0.815502222130426,1.60089283366693,0.723311690443198,0.914424455831167,0.942047449474663
"19",2.02003701868479,1.33624703394868,1.1472136363533,0.801087997480161,1.25753734359401,1.91493094129488,1.67806890733956,1.40623185267251,1.18055584603129,2.44410484691088,1.53515136031143,1.71521116719405
"20",0.954547008887051,1.07511460797319,0.958327426145879,0.77938080987088,0.877421366782061,0.936342972575621,1.26031355251465,0.827515585018777,0.900404432510632,0.932264421566532,0.79380918055458,0.829678290152477
"21",0.884384291905618,1.06114917903821,0.955831320149442,0.689745531197979,1.17856415568686,0.813802691709531,0.758952374338999,0.838594598801844,0.90772272718532,0.844455508589524,0.853620418180425,1.00261817243378
"22",0.935950173077392,1.01311290467478,0.980295088254698,0.761318809916137,1.03250423505921,0.83230201902906,0.811270164158119,0.852158551522154,1.47335161496148,0.907982642667657,0.865369195278071,0.919540107307831
"23",1.34340241494518,1.39413220019487,1.01720233827523,0.705386339306446,1.01284964009391,2.08405542469832,3.96786083191115,0.804758916679205,4.1528339342197,3.82346127624969,1.06156489939225,1.57448081084407
"24",0.854441112394303,1.04527966592252,1.00202637385887,0.836154710939779,1.24212201887588,0.874161891486889,0.721130052094235,0.788177447092116,0.957518168072959,0.984204175264999,0.749273985133789,1.01498749696246
"25",0.894061077054194,1.04089653907832,0.909949390558753,0.814027696501622,0.867385654785045,0.898102223412195,0.883229371225948,0.847277386146726,1.59547450942912,0.849610403352928,0.766084356557328,0.797397090146222
"26",2.21058940044712,1.62136591707363,1.01996761481974,1.54128006807922,1.38,3.4203383148107,1.25077267861289,2.6294632922183,5.78403290733875,1.34256892859173,1.05925830751027,2.48860481802773
"28",3.69914482941629,1.02891701573848,0.747570792500672,0.698938418370248,3.65616421368319,1.38584963376483,1.44289924651002,1.36357298282845,1.19270676971524,1.98802749486666,1.1006258020139,1.16036449777673
"29",0.907010876204256,0.987659363219238,0.982360775788183,0.782386330682137,0.725826521855106,0.66458512502388,0.819770827402921,0.731011191191719,0.937667699039979,0.853907750498307,0.812008780684848,0.846108834542891
"30",0.907723609993294,1.02156744887131,0.909757990047222,0.852713698121366,0.675678067808572,0.901458633750087,0.857199319904897,0.808777015094798,0.933522844644092,0.980357023514493,0.74106128879084,1.14251684075499
"32",2.34705294673179,0.837278945596888,1.99103601715987,0.816972569299365,0.734869709965981,0.771809811528144,0.928836620625315,0.703334674446313,1.00457932005023,0.603673473289646,0.886351520792173,0.773471592960405
"33",1.45347644988623,0.881485625369039,1.51195516940343,1.36062104894104,1.21556982856348,1.21254053086658,2.51344329274473,1.09212503122911,2.50272244917707,1.14548365982187,1.82428655315541,3.56094861578344
"34",0.851512752340635,1.04246130853314,1.01606829502066,0.863863360694032,0.791397048616138,0.855868199783536,0.788535863486788,0.869111530794694,1.14288416739007,1.05740156262575,0.553876445741904,1.2680096664433
"35",0.781751432868317,0.801785837000255,1.05996761481974,1.13702391899736,1.32002459003646,1.02911016721744,1.33298207388435,4.90445411765352,1.51594332966776,1.97038690462768,1.08237423384652,0.966486516926534
"36",1.10386119374187,1.14058890545168,1.03797235350585,0.732123163259505,0.837926640744262,1.16800055744878,2.05989433659836,1.00233446253388,3.74328070099155,1.39655386019921,1.11741699780827,1.08650839148321
"38",0.894190890591551,1.0284844897309,0.987034301299352,0.84498242060936,0.715912966145729,0.881227765657969,0.802133452291237,0.627342676581664,1.25491778241416,0.780599393957633,0.64213360279862,0.852966538040468
"39",1.17482232458017,1.42181449636716,0.863136534663341,0.960642232147933,1.26086218950015,4.12531147340072,1.42507963768699,1.23350639818097,1.48119632054087,1.73738685695526,0.898943829073314,1.01229110673859
"40",0.851734223954273,1.01873789748674,0.89870735270442,0.813149039384045,0.760879095346719,0.82696896207288,0.649534080604516,0.816680692392264,1.02576274211662,1.04026531174821,0.579421543987161,0.850007428498274
"7",0.8970312649318,1.5278830023241,1.96489106547896,1.86314179395251,1.15495325662852,1.2183397624121,8.83984057112287,1.19373594499894,1.15148824558027,2.2337026933978,2.66211837508799,1.39932893204767
"8",0.957500962109063,0.948514814547195,1.13723118159759,0.861581932391536,1.01152458506723,1.01306831718978,1.97173653934668,1.11317185506175,0.974897134065579,1.15394343162881,0.79462594025662,1.09745484212797
"9",0.86034355315219,0.972167563253931,2.01231537572968,1.34478638147609,2.89543335871838,2.51332995801899,1.58877742958119,1.19527203128722,2.38704602016071,3.54029835163084,1.3387381376804,0.828109060076573
"10",1.52692921436352,0.8124396961584,1.85223828879553,0.959020071522865,1.14634136941162,1.73177366588958,1.7595984207081,1.77781739235269,1.38319544987036,1.44516366839852,1.53248758576356,1.08599536213435
"37",1.17434451967653,1.3360133628233,0.882813899103104,0.95158346911524,1.35323076992229,2.47436130315974,1.40856311740477,1.36702113039375,1.48156716856539,1.73738685695526,0.898943829073314,1.01229110673859
